unitId,unitNameCn,unitName,roster,order,inDefaultList,techId,name,category,supply,unlockCost,previousTechID,activeLevel,isTestData,iconName,text,description,descParams
62,试验级暴雨,,survive,2,True,120622,爬虫制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Spider,每10秒生产6个爬虫，生产9次,每{0}秒生产{1}个爬虫，生产{2}次,10;6;9
62,试验级暴雨,,survive,3,True,462,超级高爆弹药,splashTechnologies,450,0,0,0,False,UT_Splash,试验级暴雨的攻击可造成7米的溅射伤害,试验级暴雨的攻击可造成{0}米的溅射伤害,7;0
62,试验级暴雨,,survive,4,True,10362,超级发射器过载,technologyDatas,450,0,0,0,False,UT_Overdrive,试验级暴雨的攻击间隔减少50%%,试验级暴雨的攻击间隔减少{0}%,50%;0
63,试验级铁锤,,survive,0,True,463,超级高爆弹药,splashTechnologies,450,0,0,0,False,UT_Splash,试验级坦克的攻击可造成7米的溅射伤害,试验级坦克的攻击可造成{0}米的溅射伤害,7;0
63,试验级铁锤,,survive,1,True,863,燃烧弹,fireIntensifyTechnologies,450,0,0,0,False,UT_Fire,单位的攻击会导致大面积地面燃烧，地面火焰持续15秒，燃烧范围11.5米，每秒造成270点伤害，对友军也会造成伤害,单位的攻击会导致大面积地面燃烧，地面火焰持续{0}秒，燃烧范围{1}米，每秒造成{2}点伤害，对友军也会造成伤害,15;11.5;270
63,试验级铁锤,,survive,2,True,963,超级战地维修,autoRecoveryTechnologies,450,0,0,0,False,UT_Auto_Recover,生命值上升50%，受伤后每秒自动恢复最大生命值的4.5%,生命值上升{0}%，受伤后每秒自动恢复最大生命值的{1}%,50;4.5
63,试验级铁锤,,survive,3,True,10263,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
63,试验级铁锤,,survive,4,True,1863,过载改装,buffTechnologies,450,0,0,0,False,UT_gzgz,开战后进入过载状态，30秒内攻击提升200%，攻击间隔降低50%,开战后进入过载状态，{2}秒内攻击提升{0}%，攻击间隔降低{1}%,200;50;30
64,试验级骇客,,survive,0,True,110641,超级多重控制,extraWeaponTechnologies,450,0,0,1,False,UT_Multi-control,试验级骇客射程增加25米，同时发射5个控制光束，每个光束的控制效率是原来的17%,试验级骇客射程增加{0}米，同时发射{1}个控制光束，每个光束的控制效率是原来的{2}%,25;5;17
64,试验级骇客,,survive,1,True,3164,防空弹药,airAttackTechnologyDatas,300,0,0,0,False,UT_Anti_Air_weapon,可以攻击空中单位,可以攻击空中单位,
64,试验级骇客,,survive,2,True,110642,超级电磁轰炸,extraWeaponTechnologies,450,0,0,1,False,UT_EMP_Barrage,每13秒发射20枚电磁弹攻击敌人，每枚电磁弹对护盾造成4000点伤害，对命中的单位减速并且禁用科技15秒，射程200米,每{0}秒发射{1}枚电磁弹攻击敌人，每枚电磁弹对护盾造成{2}点伤害，对命中的单位减速并且禁用科技{3}秒，射程{4}米,13;20;4000;15;200
64,试验级骇客,,survive,3,True,1064,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加50000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},50000
64,试验级骇客,,survive,4,True,1764,强化控制,controllBeamLifeRecoveryTechnologies,450,0,0,0,False,UT_Control_Recovery,被试验级骇客控制的单位会立即恢复到最大生命值,被试验级骇客控制的单位会立即恢复到最大生命值,
64,试验级骇客,,survive,5,True,1864,动能破坏,buffTechnologies,450,0,0,0,False,UT_dnph,被命中的单位动能系统瘫痪，无法移动,被命中的单位动能系统瘫痪，无法移动,
64,试验级骇客,,survive,6,True,120641,爬虫制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Spider,每10秒生产12个爬虫，生产9次,每{0}秒生产{1}个爬虫，生产{2}次,10;12;9
64,试验级骇客,,survive,7,True,120642,铁锤制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Sledgehammer,每8秒生产1个铁锤，生产11次,每{0}秒生产{1}个铁锤，生产{2}次,8;1;11
65,试验级弧光,,survive,0,True,10365,蓄能激光,technologyDatas,450,0,0,0,False,UT_Charge_Shot,试验级弧光攻击间隔增加100%，溅射范围增加5，射程增加20，攻击力增加100%,试验级弧光攻击间隔增加{0}%，溅射范围增加{1}，射程增加{2}，攻击力增加{3}%,100;5;20;100
65,试验级弧光,,survive,1,True,1865,电磁弹,buffTechnologies,450,0,0,0,False,UT_EMP,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低40%,对命中的目标形成电磁干扰，目标的单位科技将暂时失效，并且移动速度降低{0}%,40
65,试验级弧光,,survive,2,True,180565,超级过载,buffTechnologies,450,0,0,0,False,UT_xzjc,开战30秒后，进入过载状态，攻击提升400%，并且每秒恢复4.5%最大生命值,开战{0}秒后，进入过载状态，攻击提升{1}%，并且每秒恢复{2}%最大生命值,30;400;4.5
65,试验级弧光,,survive,3,True,3165,防空弹药,airAttackTechnologyDatas,300,0,0,0,False,UT_Anti_Air_weapon,可以攻击空中单位,可以攻击空中单位,
65,试验级弧光,,survive,4,True,104651,狙击模式,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加80,射程增加{0},80;
66,试验级凤凰,,survive,0,True,10466,超级发射器过载,technologyDatas,450,0,0,0,False,UT_Overdrive,试验级凤凰的攻击速度大幅增加，但射程减少20米，攻击力降低80%，,试验级凤凰的攻击速度大幅增加，但射程减少{0}米，攻击力降低80%，,20
66,试验级凤凰,,survive,1,True,2966,超级量子重组,rebirthEffectTechologyDatas,450,0,0,0,False,UT_Rebirth,试验级凤凰被击毁后，驾驶舱会跟随在最近的己方试验级凤凰身后，并在20秒之后恢复为完整的试验级凤凰，每场战斗限3次,试验级凤凰被击毁后，驾驶舱会跟随在最近的己方试验级凤凰身后，并在{0}秒之后恢复为完整的试验级凤凰，每场战斗限{1}次,20;3
66,试验级凤凰,,survive,2,True,266,能量护盾,energyShieldTechnologies,450,0,0,0,False,UT_Shield,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,获得一个能量护盾，护盾值等于自身的生命值，并且至少可以阻挡一次伤害,
66,试验级凤凰,,survive,3,True,180166,寄生弹药,buffTechnologies,450,0,0,0,False,UT_jsdy,击毁敌人后，敌人的残骸上会生成为我方作战的爬虫,击毁敌人后，敌人的残骸上会生成为我方作战的爬虫,
67,试验级战争工厂,,survive,0,True,12067,狂蝎制造,supportUnitTechnologies,450,0,0,0,False,UT_kxzz,每8.6秒生产1个狂蝎，生产10次,每{0}秒生产{1}个狂蝎，生产{2}次,8.6;1;10
67,试验级战争工厂,,survive,1,True,12167,恶灵制造,supportUnitTechnologies,450,0,0,0,False,UT_elzz,每11秒生产1个恶灵，生产8次,每{0}秒生产{1}个恶灵，生产{2}次,11;1;8
67,试验级战争工厂,,survive,2,True,12267,犀牛制造,supportUnitTechnologies,450,0,0,0,False,UT_xnzz,每10秒生产1个犀牛，生产9次,每{0}秒生产{1}个犀牛，生产{2}次,10;1;9
67,试验级战争工厂,,survive,3,True,1803671,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,开战后30秒内无法移动，免疫电磁、引燃、酸液、退化光束效果，每秒恢复1%最大生命值,开战后{0}秒内无法移动，免疫电磁、引燃、酸液、退化光束效果，每秒恢复{1}%最大生命值,30;1
67,试验级战争工厂,,survive,4,True,1803672,超级过载,buffTechnologies,450,0,0,0,False,UT_xzjc,开战30秒后，进入过载状态，移动速度提升150%，攻击间隔降低50%，并且免疫电磁、引燃、酸液、退化光束效果,开战{0}秒后，进入过载状态，移动速度提升{1}%，攻击间隔降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,30;150;50
67,试验级战争工厂,,survive,5,True,10267,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
68,试验级恶灵,,survive,0,True,180368,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,全身覆盖光子涂层，在开战后的30秒内受到的伤害降低50%，并且免疫电磁、引燃、酸液、退化光束效果,全身覆盖光子涂层，在开战后的{0}秒内受到的伤害降低{1}%，并且免疫电磁、引燃、酸液、退化光束效果,30;50
68,试验级恶灵,,survive,1,True,180468,超级退化光束,buffTechnologies,450,0,0,0,False,UT_Degenerate_Beam,向120米范围内的敌方单位发射退化光束，受影响的敌方单位移动速度下降40%，攻击力下降30%，无法使用科技，并且在受到攻击时额外承受30%的伤害。,向{0}米范围内的敌方单位发射退化光束，受影响的敌方单位移动速度下降{1}%，攻击力下降{2}%，无法使用科技，并且在受到攻击时额外承受{3}%的伤害。,120;40;30;30
68,试验级恶灵,,survive,2,True,2368,残骸利用,wreckageRecoveryTechnologies,450,0,0,0,False,UT_Debris_Utilization,击毁敌人后，恢复与敌人生命值相等的生命值,击毁敌人后，恢复与敌人生命值相等的生命值,
68,试验级恶灵,,survive,3,True,11068,酸液弹投射,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每20秒发射6枚酸液弹,每{0}秒发射{1}枚酸液弹,20;6
68,试验级恶灵,,survive,4,True,110681,浮游炮阵,extraWeaponTechnologies,450,0,0,1,False,UT_Matrix_Bombardment,试验级恶灵的浮游炮的数量从4门增加至8门。,试验级恶灵的浮游炮的数量从4门增加至{1}门。,3;8
68,试验级恶灵,,survive,5,True,10268,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
69,试验级狂蝎,,survive,0,True,180669,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
69,试验级狂蝎,,survive,1,True,1069,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加75000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},75000
69,试验级狂蝎,,survive,2,True,12069,野马制造,supportUnitTechnologies,450,0,0,0,False,UT_ymzz,每13秒生产6个野马，生产7次,每{0}秒生产{1}个野马，生产{2}次,13;6;7
69,试验级狂蝎,,survive,3,True,180569,酸性攻击,buffTechnologies,450,0,0,0,False,UT_Corrosive_Virus,试验级狂蝎的攻击会在命中点产生半径30米的酸液区域。酸液区域持续40秒，在酸液中的单位每秒损失3%的生命值，并且被攻击时受到250%的伤害。,试验级狂蝎的攻击会在命中点产生半径{0}米的酸液区域。酸液区域持续{1}秒，在酸液中的单位每秒损失{2}%的生命值，并且被攻击时受到{3}%的伤害。,30;40;3;250;
69,试验级狂蝎,,survive,4,True,11069,超级火箭弹幕,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每10秒发射35枚火箭弹幕攻击敌人，每枚导弹造成600点伤害，射程180米,每{0}秒发射{1}枚火箭弹幕攻击敌人，每枚导弹造成{2}点伤害，射程{3}米,10;35;600;180
69,试验级狂蝎,,survive,5,True,10069,超级攻城模式,technologyDatas,450,0,0,0,False,UT_Projectile_Mode,试验级狂蝎进入攻城模式，射程增加100米，但无法攻击身边75米范围内的敌人。,试验级狂蝎进入攻城模式，射程增加{0}米，但无法攻击身边{2}米范围内的敌人。,100;0;75
69,试验级狂蝎,,survive,6,True,120691,犀牛制造,supportUnitTechnologies,450,0,0,0,False,UT_xnzz,每26秒生产1个犀牛，生产4次,每{0}秒生产{1}个犀牛，生产{2}次,26;1;4
70,试验级火獾,,survive,0,True,10270,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
70,试验级火獾,,survive,1,True,870,超级液态火,fireIntensifyTechnologies,450,0,0,0,False,UT_Fire,攻击会引燃目标周围20米的地面，地面火焰持续20秒，每秒造成270伤害。,攻击会引燃目标周围{0}米的地面，地面火焰持续{1}秒，每秒造成{2}伤害。,20;20;270
70,试验级火獾,,survive,2,True,180270,超级引燃,buffTechnologies,450,0,0,0,False,UT_On_Fire,攻击会引燃目标单位，被引燃的单位每秒损失9%的生命值并且无法恢复生命，持续2秒,攻击会引燃目标单位，被引燃的单位每秒损失{0}%的生命值并且无法恢复生命，持续{1}秒,9;2
70,试验级火獾,,survive,3,True,180370,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,每45秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,45;25;30
70,试验级火獾,,survive,4,True,11070,防空导弹,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets2,每1.4秒发射1枚导弹攻击空中目标，每枚导弹造成600伤害（单位每提升1级，伤害增加600），射程120米。,每{0}秒发射{1}枚导弹攻击空中目标，每枚导弹造成{2}伤害（单位每提升1级，伤害增加{2}），射程{3}米。,1.4;1;600;120
71,试验级剑齿虎,,survive,0,True,10371,超级发射器过载,technologyDatas,450,0,0,0,False,UT_Overdrive,试验级剑齿虎的攻击间隔减少50%,试验级剑齿虎的攻击间隔减少{0}%,50;0
71,试验级剑齿虎,,survive,1,True,10271,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
71,试验级剑齿虎,,survive,2,True,771,超级双发,multiAttackTechnologies,450,0,0,0,False,UT_Double_Shot,每次攻击连续发射2枚炮弹,每次攻击连续发射{0}枚炮弹,2
71,试验级剑齿虎,,survive,3,True,10571,超级机械狂暴,technologyDatas,450,0,0,0,True,UT_Rage,单位的移动速度提升5，攻击间隔减少30%,单位的移动速度提升{0}，攻击间隔减少{1}%,5;30
71,试验级剑齿虎,,survive,4,True,3371,超级导弹拦截,interceptMissileTechnologyDatas,450,0,0,0,False,UT_Missile_interception,尝试拦截150米内的敌方导弹（战场技能无法被拦截），拦截命中率不会下降。拦截能力与试验级剑齿虎的攻击力和等级无关。,尝试拦截{0}米内的敌方导弹（战场技能无法被拦截），拦截命中率不会下降。拦截能力与试验级剑齿虎的攻击力和等级无关。,150;
71,试验级剑齿虎,,survive,5,True,3171,防空弹药,airAttackTechnologyDatas,300,0,0,0,False,UT_Anti_Air_weapon,可以攻击空中单位,可以攻击空中单位,
72,试验级台风,,survive,0,True,180672,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
72,试验级台风,,survive,1,True,10272,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
72,试验级台风,,survive,2,True,3272,超级防空专精,searchTargetSpecificDatas,450,0,0,0,False,UT_Anti_Air,对空中单位的攻击力增加90%，攻击空中单位时射程增加40,对空中单位的攻击力增加{0}%，攻击空中单位时射程增加{1},90;40;
72,试验级台风,,survive,3,True,10572,超级机械狂暴,technologyDatas,450,0,0,0,False,UT_Rage,单位的移动速度提升2，攻击力增加100%,单位的移动速度提升{0}，攻击力增加{1}%,2;100
72,试验级台风,,survive,4,True,10072,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加75000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},75000
72,试验级台风,,survive,5,True,11072,超级追踪导弹,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每4秒发射4枚追踪导弹攻击远处的敌人，每枚导弹造成675伤害（单位每提升1级，伤害增加675），最大射程180米，最小射程110米。,每{0}秒发射{1}枚追踪导弹攻击远处的敌人，每枚导弹造成{2}伤害（单位每提升1级，伤害增加{2}），最大射程{3}米，最小射程{4}米。,4;4;675;180;110
72,试验级台风,,survive,6,True,120721,野马制造,supportUnitTechnologies,450,0,0,0,False,UT_ymzz,每10秒生产6个野马，生产9次,每{0}秒生产{1}个野马，生产{2}次,10;6;9
72,试验级台风,,survive,7,True,120722,狂蝎制造,supportUnitTechnologies,450,0,0,0,False,UT_kxzz,每35秒生产1个狂蝎，生产3次,每{0}秒生产{1}个狂蝎，生产{2}次,35;1;3
73,试验级沙虫,,survive,0,True,180673,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
73,试验级沙虫,,survive,1,True,120173,爬虫制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Spider,每13秒生产18个爬虫，生产7次,每{0}秒生产{1}个爬虫，生产{2}次,13;18;7
73,试验级沙虫,,survive,2,True,3173,对空,airAttackTechnologyDatas,300,0,0,0,False,UT_DuiKong,使试验级沙虫可以攻击空中目标。,使试验级沙虫可以攻击空中目标。,
73,试验级沙虫,,survive,3,True,3673,超级复制,moveAbilitySummonTechDatas,450,0,0,0,False,UT_FuZhi,每次试验级沙虫钻出地面时，都会制造3个幼虫。,每次试验级沙虫钻出地面时，都会制造{0}个幼虫。,3
73,试验级沙虫,,survive,4,True,3773,沙暴,moveAbilityRangeItemTechDatas,450,0,0,0,False,UT_ShaBao,沙虫钻出地面时，产生一个半径180米持续7秒的沙暴，沙暴内的单位：射程降低50%，遭到远程攻击时受到的伤害减少30%,沙虫钻出地面时，产生一个半径{0}米持续{1}秒的沙暴，沙暴内的单位：射程降低{2}%，遭到远程攻击时受到的伤害减少{3}%,180;7;50;30
73,试验级沙虫,,survive,5,True,2373,残骸利用,wreckageRecoveryTechnologies,450,0,0,0,False,UT_Debris_Utilization,击毁敌人后，恢复与敌人生命值相等的生命值,击毁敌人后，恢复与敌人生命值相等的生命值,
101,补给船,,survive,0,True,1051,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加100000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},100000
101,补给船,,survive,1,True,3051,超级装甲强化,armorStrengthenTechnologyDatas,450,0,0,0,False,UT_Armor_Strengthen,生命值增加35%，并且在受到攻击时阻挡200点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡200点伤害。,生命值增加{1}%，并且在受到攻击时阻挡{0}点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡{0}点伤害。,200;35
101,补给船,,survive,2,True,12051,弧光制造,supportUnitTechnologies,450,0,0,0,False,UT_hgzz,每8秒生产2个3级弧光，生产11次,每{0}秒生产{1}个3级弧光，生产{2}次,8;2;11
101,补给船,,survive,3,True,11051,超级火箭弹幕,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每10秒发射50枚火箭弹幕攻击敌人，每枚导弹造成600点伤害，射程200米,每{0}秒发射{1}枚火箭弹幕攻击敌人，每枚导弹造成{2}点伤害，射程{3}米,10;50;600;200
101,补给船,,survive,4,True,180351,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,每45秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,45;25;30
153,试验级火神B型,,survive,0,True,1806153,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
153,试验级火神B型,,survive,1,True,1802153,超级引燃,buffTechnologies,450,0,0,0,False,UT_On_Fire,攻击会引燃目标单位，被引燃的单位每秒损失9%的生命值并且无法恢复生命，持续2秒,攻击会引燃目标单位，被引燃的单位每秒损失{0}%的生命值并且无法恢复生命，持续{1}秒,9;2
153,试验级火神B型,,survive,2,True,102153,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
153,试验级火神B型,,survive,3,True,101531,超级保护屏障,advancedEnergyShieldTechnologies,450,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加100000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},100000
153,试验级火神B型,,survive,4,True,110531,超级黏油弹,extraWeaponTechnologies,450,0,0,1,False,UT_Oil_Barrage,每10秒发射30个黏油弹，散布范围非常大,每{0}秒发射{1}个黏油弹，散布范围非常大,10;30
153,试验级火神B型,,survive,5,True,110532,超级燃烧弹,extraWeaponTechnologies,450,0,0,1,False,UT_Flaming_Barrage,每10秒发射一批燃烧弹点燃远处敌人脚下的地面，燃烧弹的射程为180米，最小射程为40米,每{0}秒发射一批燃烧弹点燃远处敌人脚下的地面，燃烧弹的射程为{1}米，最小射程为{2}米,10;180;40
153,试验级火神B型,,survive,6,True,31153,防空弹药,airAttackTechnologyDatas,300,0,0,0,False,UT_Anti_Air_weapon,可以攻击空中单位,可以攻击空中单位,
153,试验级火神B型,,survive,7,True,1201531,兵蜂制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Plane,每11秒生产6个兵蜂，生产8次,每{0}秒生产{1}个兵蜂，生产{2}次,11;6;8
153,试验级火神B型,,survive,8,True,1201532,恶灵制造,supportUnitTechnologies,450,0,0,0,False,UT_elzz,每28秒生产1个恶灵，生产3次,每{0}秒生产{1}个恶灵，生产{2}次,28;1;3
153,试验级火神B型,,survive,9,True,1803153,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,每45秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,45;25;30
167,试验级战争工厂,,survive,0,True,12067,狂蝎制造,supportUnitTechnologies,450,0,0,0,False,UT_kxzz,每8.6秒生产1个狂蝎，生产10次,每{0}秒生产{1}个狂蝎，生产{2}次,8.6;1;10
167,试验级战争工厂,,survive,1,True,12167,恶灵制造,supportUnitTechnologies,450,0,0,0,False,UT_elzz,每11秒生产1个恶灵，生产8次,每{0}秒生产{1}个恶灵，生产{2}次,11;1;8
167,试验级战争工厂,,survive,2,True,12267,犀牛制造,supportUnitTechnologies,450,0,0,0,False,UT_xnzz,每10秒生产1个犀牛，生产9次,每{0}秒生产{1}个犀牛，生产{2}次,10;1;9
167,试验级战争工厂,,survive,3,True,1803671,超级光子涂层,buffTechnologies,450,0,0,0,False,UT_Photon_Coating,开战后30秒内无法移动，免疫电磁、引燃、酸液、退化光束效果，每秒恢复1%最大生命值,开战后{0}秒内无法移动，免疫电磁、引燃、酸液、退化光束效果，每秒恢复{1}%最大生命值,30;1
167,试验级战争工厂,,survive,4,True,1803672,超级过载,buffTechnologies,450,0,0,0,False,UT_xzjc,开战30秒后，进入过载状态，移动速度提升150%，攻击间隔降低50%，并且免疫电磁、引燃、酸液、退化光束效果,开战{0}秒后，进入过载状态，移动速度提升{1}%，攻击间隔降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,30;150;50
167,试验级战争工厂,,survive,5,True,10267,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加60,射程增加{0},60;
167,试验级战争工厂,,survive,6,True,1806167,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
168,试验级恶灵,,survive,0,True,1806168,试验级单位,buffTechnologies,0,0,0,0,False,UT_Unstable,试验级单位无法稳定运行，战斗开始40秒后会开始自毁：每秒损失2%的生命值。,试验级单位无法稳定运行，战斗开始{0}秒后会开始自毁：每秒损失{1}%的生命值。,40;2
168,试验级恶灵,,survive,1,True,102168,超级射程强化,technologyDatas,450,0,0,0,False,UT_Attack_Range_Increase,射程增加80,射程增加{0},80;
168,试验级恶灵,,survive,2,True,110681,浮游炮阵,extraWeaponTechnologies,450,0,0,1,False,UT_Matrix_Bombardment,试验级恶灵的浮游炮的数量从4门增加至8门。,试验级恶灵的浮游炮的数量从4门增加至{1}门。,3;8
168,试验级恶灵,,survive,3,True,1201681,爬虫制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Spider,每13秒生产12个爬虫，生产7次,每{0}秒生产{1}个爬虫，生产{2}次,13;12;7
168,试验级恶灵,,survive,4,True,1201682,铁锤制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Sledgehammer,每4.8秒生产1个铁锤，生产17次,每{0}秒生产{1}个铁锤，生产{2}次,4.8;1;17
168,试验级恶灵,,survive,5,True,1804168,超级退化光束,buffTechnologies,450,0,0,0,False,UT_Degenerate_Beam,向120米范围内的敌方单位发射退化光束，受影响的敌方单位移动速度下降40%，攻击力下降30%，无法使用科技，并且在受到攻击时额外承受30%的伤害。,向{0}米范围内的敌方单位发射退化光束，受影响的敌方单位移动速度下降{1}%，攻击力下降{2}%，无法使用科技，并且在受到攻击时额外承受{3}%的伤害。,120;40;30;30
168,试验级恶灵,,survive,6,True,32168,超级防空专精,searchTargetSpecificDatas,450,0,0,0,False,UT_Anti_Air,对空中单位的攻击力增加90%，攻击空中单位时射程增加60,对空中单位的攻击力增加{0}%，攻击空中单位时射程增加{1},90;60;
168,试验级恶灵,,survive,7,True,11068,酸液弹投射,extraWeaponTechnologies,450,0,0,1,False,UT_Rockets,每20秒发射6枚酸液弹,每{0}秒发射{1}枚酸液弹,20;6
2001,丧钟,,special,0,True,1102001,能量散射,extraWeaponTechnologies,500,0,0,1,False,UT_Energy_Scattering,丧钟射程降低30米，但是可以发射15条射线进行攻击，每条射线造成原来6%的伤害。,丧钟射程降低{0}米，但是可以发射{1}条射线进行攻击，每条射线造成原来{2}%的伤害。,30;15;6
2001,丧钟,,special,1,True,1022001,射程强化,technologyDatas,500,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
2001,丧钟,,special,2,True,1202001,钢球制造,supportUnitTechnologies,450,0,0,0,False,UT_Summon_Steel Ball,每6.5秒生产1个钢球，生产11次,每{0}秒生产{1}个钢球，生产{2}次,6.5;1;11
2001,丧钟,,special,3,True,102001,保护屏障,advancedEnergyShieldTechnologies,700,0,0,0,False,UT_Energy_Barrier,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加120000,在单位身边生成一个大范围护盾，保护护盾内的所有友方，护盾生命值随着单位等级提高，每级增加{0},120000
2001,丧钟,,special,4,True,32001,能量汲取,lifestealTechnologies,400,0,0,0,False,UT_Life_Steal,生命值上升60%，将对敌人造成的伤害转换为自身的生命值,生命值上升{0}%，将对敌人造成的伤害转换为自身的生命值,60;
2001,丧钟,,special,5,True,11020012,电磁轰炸,extraWeaponTechnologies,500,0,0,1,False,UT_EMP_Barrage,每13秒发射30枚电磁弹攻击敌人，每枚电磁弹对护盾造成4000点伤害，对命中的单位减速并且禁用科技15秒，射程200米,每{0}秒发射{1}枚电磁弹攻击敌人，每枚电磁弹对护盾造成{2}点伤害，对命中的单位减速并且禁用科技{3}秒，射程{4}米,13;30;4000;15;200
